
v_akpub_adm_group: ['nId', 'wstrName', 'nParentId', 'nVServer']
(0, '受管理设备', 2, None)
(1, '未分配的设备', None, None)
(4, 'WORKGROUP', 1, None)
(5, 'CCYY', 1, None)
(6, 'MSHOME', 1, None)
(7, '网络反攻击阻断组', 0, None)
(8, '住院部203网段', 0, None)
(9, '住院部202网段', 0, None)
(10, '住院部201网段', 0, None)
(11, '后勤204网段', 0, None)
(12, '检验科', 0, None)
(13, '物理服务器', 0, None)
(14, '206网段', 0, None)
(15, 'ts', 0, None)

v_akpub_host: ['nId', 'strName', 'wstrDisplayName', 'bIsSlaveServer', 'bHasUpadateAgent', 'wstrDnsName', 'wstrDnsDomain', 'wstrWinName', 'wstrWinDomain', 'tmLastVisible', 'tmLastInfoUpdate', 'tmLastUpdate', 'tmLastNagentConnected', 'tmLastFullScan', 'nGroup', 'nStatus', 'nVersionMajor', 'nVersionMinor', 'nComputerType', 'nPlatformType', 'nIp', 'nConnectionIp', 'bKeepConnection', 'nVirusCount', 'nUncured', 'nLastRtpState', 'nLastRtpErrorCode', 'wstrComment', 'nVServer', 'nSpMajor', 'nSpMinor', 'nProcType', 'binUserOwner', 'bCustomUserOwner', 'qwNagentBuild', 'bWuaSwitched', 'tmSystemLastStarted', 'bRebootRequired', 'nRebootRequestReason', 'tmRebootRequestTime', 'nEncryptionStatus', 'tmLastUaSearch', 'nVisibilityTimeout', 'bVmVdi', 'nVmType', 'nPkgMgrType']
(1, 'e8c425d0-3939-46ba-aee5-15fb67b99302', 'PC1', False, False, 'pc1', '', 'PC1', 'WORKGROUP', datetime.datetime(2019, 12, 26, 6, 34, 22), datetime.datetime(2019, 12, 26, 6, 34, 22), datetime.datetime(2019, 12, 26, 4, 50, 10), datetime.datetime(2019, 12, 26, 6, 34, 22), datetime.datetime(2019, 12, 20, 11, 0, 54), 0, 29, 6, 1, 69639, 2, 2130706433, 2130706433, True, 1, 0, 4, -1, None, 0, 1, 0, 2, None, False, 2814766969454592, False, datetime.datetime(2019, 12, 26, 6, 18, 23), False, 0, None, None, datetime.datetime(2019, 12, 26, 0, 0), 1440, False, 3, 0)
(2, '0d0cfdee-9ad7-4a6d-8956-2b717d9248f0', '0d0cfdee-9ad7-4a6d-8956-2b717d9248f0', True, False, '192.0.0.44', '', '192.0.0.44', '', datetime.datetime(2019, 12, 26, 4, 16, 12, 400000), datetime.datetime(2019, 12, 26, 4, 16, 12, 400000), None, None, None, 3, 0, None, None, None, None, None, 0, False, 0, 0, 0, 0, None, 0, 0, 0, 0, None, False, 0, False, None, False, 0, None, None, None, 1440, False, 0, 0)
(117667, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-04.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 6, 47, 15), datetime.datetime(2019, 12, 20, 6, 47, 20, 533000), 1, 'http://dnl-04.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117668, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '更新任务完成。 成功完成操作', datetime.datetime(2019, 12, 20, 6, 47, 19), datetime.datetime(2019, 12, 20, 6, 47, 20, 547000), 4, None, 'task result', None, None, None, None, None, None, None, 1, 0)
(117669, 1, None, 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLSRV_UPD_BASES_UPDATED', 'KLSRV_UPD_BASES_UPDATED', '数据库已更新。更新 ID (timestamp 2019-12-20T06:21:00)', datetime.datetime(2019, 12, 20, 6, 47, 21), datetime.datetime(2019, 12, 20, 6, 47, 26, 710000), None, '2019-12-20T06:21:00', None, None, None, None, None, None, None, None, 1, 0)
(117675, 3, '安装更新', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', 'KES', '10.3.0.0', '10.3.3.275', '000000d4', '000000d4', '事件类型:     无法执行任务\r\n结果:     无法开始任务\r\n对象:     更新\r\n对象\\名称:     更新\r\n原因:     授权许可不支持组件\r\n用户:     KASPERSKY\\Administrator (活动用户)\r\n发布日期:     未知\r\n', datetime.datetime(2019, 12, 20, 6, 47, 54), datetime.datetime(2019, 12, 20, 6, 48, 0, 687000), None, None, None, None, None, None, None, None, None, None, 1, 0)
(117678, 3, '安装更新', 0, '受管理设备', 'cd74fa75-18b6-40be-9559-825400199bb3', 'KES', '10.3.0.0', '10.3.3.275', '000000d4', '000000d4', '事件类型:     无法执行任务\r\n结果:     无法开始任务\r\n对象:     更新\r\n对象\\名称:     更新\r\n原因:     授权许可不支持组件\r\n用户:     NT AUTHORITY\\SYSTEM (系统用户)\r\n发布日期:     未知\r\n', datetime.datetime(2019, 12, 20, 7, 9, 58), datetime.datetime(2019, 12, 20, 6, 56, 16, 970000), None, None, None, None, None, None, None, None, None, None, 3, 0)
(117680, 1, None, 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLSRV_EVENT_HOSTS_NEW_DETECTED', 'KLSRV_EVENT_HOSTS_NEW_DETECTED', '发现新的设备"急诊科119"(Windows 域名称"WORKGROUP")。', datetime.datetime(2019, 12, 20, 7, 32, 39), datetime.datetime(2019, 12, 20, 7, 32, 42, 893000), None, '急诊科119', 'WORKGROUP', None, None, None, None, None, None, None, 1, 0)
(117681, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '任务开始', datetime.datetime(2019, 12, 20, 7, 43, 18), datetime.datetime(2019, 12, 20, 7, 43, 21, 293000), 1, None, None, None, None, None, None, None, None, None, 1, 0)
(117682, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-12.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 7, 43, 18), datetime.datetime(2019, 12, 20, 7, 43, 21, 293000), 1, 'http://dnl-12.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117683, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-14.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 7, 43, 18), datetime.datetime(2019, 12, 20, 7, 43, 21, 310000), 1, 'http://dnl-14.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117684, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-00.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 7, 43, 22), datetime.datetime(2019, 12, 20, 7, 43, 26, 457000), 1, 'http://dnl-00.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117685, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-03.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 7, 43, 33), datetime.datetime(2019, 12, 20, 7, 43, 36, 770000), 1, 'http://dnl-03.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117686, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-15.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 7, 47, 11), datetime.datetime(2019, 12, 20, 7, 47, 13, 280000), 1, 'http://dnl-15.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117687, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '更新任务完成。 应用程序数据状态为最新', datetime.datetime(2019, 12, 20, 7, 47, 16), datetime.datetime(2019, 12, 20, 7, 47, 18, 413000), 4, None, 'task result', None, None, None, None, None, None, None, 1, 0)
(117689, 3, '安装更新', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', 'KES', '10.3.0.0', '10.3.3.275', '000000d4', '000000d4', '事件类型:     无法执行任务\r\n结果:     无法开始任务\r\n对象:     更新\r\n对象\\名称:     更新\r\n原因:     授权许可不支持组件\r\n用户:     KASPERSKY\\Administrator (活动用户)\r\n发布日期:     未知\r\n', datetime.datetime(2019, 12, 20, 7, 47, 36), datetime.datetime(2019, 12, 20, 7, 47, 39, 37000), None, None, None, None, None, None, None, None, None, None, 1, 0)
(117692, 3, '安装更新', 0, '受管理设备', 'cd74fa75-18b6-40be-9559-825400199bb3', 'KES', '10.3.0.0', '10.3.3.275', '000000d4', '000000d4', '事件类型:     无法执行任务\r\n结果:     无法开始任务\r\n对象:     更新\r\n对象\\名称:     更新\r\n原因:     授权许可不支持组件\r\n用户:     NT AUTHORITY\\SYSTEM (系统用户)\r\n发布日期:     未知\r\n', datetime.datetime(2019, 12, 20, 8, 9, 58), datetime.datetime(2019, 12, 20, 7, 56, 15, 897000), None, None, None, None, None, None, None, None, None, None, 3, 0)
(117694, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '任务开始', datetime.datetime(2019, 12, 20, 8, 43, 18), datetime.datetime(2019, 12, 20, 8, 43, 19, 173000), 1, None, None, None, None, None, None, None, None, None, 1, 0)
(117695, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-11.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 8, 43, 18), datetime.datetime(2019, 12, 20, 8, 43, 19, 173000), 1, 'http://dnl-11.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117696, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-13.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 8, 43, 18), datetime.datetime(2019, 12, 20, 8, 43, 19, 190000), 1, 'http://dnl-13.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117697, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-19.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 8, 43, 22), datetime.datetime(2019, 12, 20, 8, 43, 24, 307000), 1, 'http://dnl-19.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117698, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-00.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 8, 43, 33), datetime.datetime(2019, 12, 20, 8, 43, 38, 677000), 1, 'http://dnl-00.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117699, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-14.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 8, 47, 10), datetime.datetime(2019, 12, 20, 8, 47, 15, 217000), 1, 'http://dnl-14.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117700, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '更新任务完成。 应用程序数据状态为最新', datetime.datetime(2019, 12, 20, 8, 47, 16), datetime.datetime(2019, 12, 20, 8, 47, 20, 383000), 4, None, 'task result', None, None, None, None, None, None, None, 1, 0)
(117702, 3, '安装更新', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', 'KES', '10.3.0.0', '10.3.3.275', '000000d4', '000000d4', '事件类型:     无法执行任务\r\n结果:     无法开始任务\r\n对象:     更新\r\n对象\\名称:     更新\r\n原因:     授权许可不支持组件\r\n用户:     KASPERSKY\\Administrator (活动用户)\r\n发布日期:     未知\r\n', datetime.datetime(2019, 12, 20, 8, 47, 48), datetime.datetime(2019, 12, 20, 8, 47, 49, 227000), None, None, None, None, None, None, None, None, None, None, 1, 0)
(117705, 3, '安装更新', 0, '受管理设备', 'cd74fa75-18b6-40be-9559-825400199bb3', 'KES', '10.3.0.0', '10.3.3.275', '000000d4', '000000d4', '事件类型:     无法执行任务\r\n结果:     无法开始任务\r\n对象:     更新\r\n对象\\名称:     更新\r\n原因:     授权许可不支持组件\r\n用户:     NT AUTHORITY\\SYSTEM (系统用户)\r\n发布日期:     未知\r\n', datetime.datetime(2019, 12, 20, 9, 9, 58), datetime.datetime(2019, 12, 20, 8, 56, 15, 727000), None, None, None, None, None, None, None, None, None, None, 3, 0)
(117707, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '任务开始', datetime.datetime(2019, 12, 20, 9, 43, 18), datetime.datetime(2019, 12, 20, 9, 43, 21, 33000), 1, None, None, None, None, None, None, None, None, None, 1, 0)
(117708, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-10.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 9, 43, 18), datetime.datetime(2019, 12, 20, 9, 43, 21, 33000), 1, 'http://dnl-10.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117709, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-12.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 9, 43, 18), datetime.datetime(2019, 12, 20, 9, 43, 21, 50000), 1, 'http://dnl-12.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117710, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-18.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 9, 43, 22), datetime.datetime(2019, 12, 20, 9, 43, 25, 167000), 1, 'http://dnl-18.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117711, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-19.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 9, 43, 33), datetime.datetime(2019, 12, 20, 9, 43, 35, 480000), 1, 'http://dnl-19.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117712, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-04.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 9, 47, 16), datetime.datetime(2019, 12, 20, 9, 47, 19, 43000), 1, 'http://dnl-04.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117713, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '更新任务完成。 成功完成操作', datetime.datetime(2019, 12, 20, 9, 47, 22), datetime.datetime(2019, 12, 20, 9, 47, 27, 343000), 4, None, 'task result', None, None, None, None, None, None, None, 1, 0)
(117714, 1, None, 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLSRV_UPD_BASES_UPDATED', 'KLSRV_UPD_BASES_UPDATED', '数据库已更新。更新 ID (timestamp 2019-12-20T09:14:00)', datetime.datetime(2019, 12, 20, 9, 47, 27), datetime.datetime(2019, 12, 20, 9, 47, 32, 567000), None, '2019-12-20T09:14:00', None, None, None, None, None, None, None, None, 1, 0)
(117720, 3, '安装更新', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', 'KES', '10.3.0.0', '10.3.3.275', '000000d4', '000000d4', '事件类型:     无法执行任务\r\n结果:     无法开始任务\r\n对象:     更新\r\n对象\\名称:     更新\r\n原因:     授权许可不支持组件\r\n用户:     KASPERSKY\\Administrator (活动用户)\r\n发布日期:     未知\r\n', datetime.datetime(2019, 12, 20, 9, 48), datetime.datetime(2019, 12, 20, 9, 48, 3, 503000), None, None, None, None, None, None, None, None, None, None, 1, 0)
(117723, 3, '安装更新', 0, '受管理设备', 'cd74fa75-18b6-40be-9559-825400199bb3', 'KES', '10.3.0.0', '10.3.3.275', '000000d4', '000000d4', '事件类型:     无法执行任务\r\n结果:     无法开始任务\r\n对象:     更新\r\n对象\\名称:     更新\r\n原因:     授权许可不支持组件\r\n用户:     NT AUTHORITY\\SYSTEM (系统用户)\r\n发布日期:     未知\r\n', datetime.datetime(2019, 12, 20, 10, 9, 59), datetime.datetime(2019, 12, 20, 9, 56, 19, 880000), None, None, None, None, None, None, None, None, None, None, 3, 0)
(117725, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '任务开始', datetime.datetime(2019, 12, 20, 10, 43, 18), datetime.datetime(2019, 12, 20, 10, 43, 21, 113000), 1, None, None, None, None, None, None, None, None, None, 1, 0)
(117726, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-09.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 10, 43, 18), datetime.datetime(2019, 12, 20, 10, 43, 21, 113000), 1, 'http://dnl-09.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117727, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-11.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 10, 43, 18), datetime.datetime(2019, 12, 20, 10, 43, 21, 130000), 1, 'http://dnl-11.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117728, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-17.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 10, 43, 22), datetime.datetime(2019, 12, 20, 10, 43, 26, 230000), 1, 'http://dnl-17.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117729, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-19.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 10, 43, 33), datetime.datetime(2019, 12, 20, 10, 43, 36, 513000), 1, 'http://dnl-19.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117730, 1, '快速病毒扫描', 0, '受管理设备', 'cd74fa75-18b6-40be-9559-825400199bb3', 'KES', '10.3.0.0', '10.3.3.275', 'KLPRCI_TaskState', 'KLPRCI_TaskState', None, datetime.datetime(2019, 12, 20, 11, 0, 54), datetime.datetime(2019, 12, 20, 10, 47, 12, 807000), 1, None, None, None, None, None, None, None, None, None, 3, 0)
(117731, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-14.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 10, 47, 12), datetime.datetime(2019, 12, 20, 10, 47, 13, 820000), 1, 'http://dnl-14.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117732, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '更新任务完成。 成功完成操作', datetime.datetime(2019, 12, 20, 10, 47, 16), datetime.datetime(2019, 12, 20, 10, 47, 17, 953000), 4, None, 'task result', None, None, None, None, None, None, None, 1, 0)
(117733, 1, None, 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLSRV_UPD_BASES_UPDATED', 'KLSRV_UPD_BASES_UPDATED', '数据库已更新。更新 ID (timestamp 2019-12-20T10:26:00)', datetime.datetime(2019, 12, 20, 10, 47, 18), datetime.datetime(2019, 12, 20, 10, 47, 23, 117000), None, '2019-12-20T10:26:00', None, None, None, None, None, None, None, None, 1, 0)
(117739, 3, '安装更新', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', 'KES', '10.3.0.0', '10.3.3.275', '000000d4', '000000d4', '事件类型:     无法执行任务\r\n结果:     无法开始任务\r\n对象:     更新\r\n对象\\名称:     更新\r\n原因:     授权许可不支持组件\r\n用户:     KASPERSKY\\Administrator (活动用户)\r\n发布日期:     未知\r\n', datetime.datetime(2019, 12, 20, 10, 47, 42), datetime.datetime(2019, 12, 20, 10, 47, 43, 710000), None, None, None, None, None, None, None, None, None, None, 1, 0)
(117741, 1, '快速病毒扫描', 0, '受管理设备', 'cd74fa75-18b6-40be-9559-825400199bb3', 'KES', '10.3.0.0', '10.3.3.275', 'KLPRCI_TaskState', 'KLPRCI_TaskState', None, datetime.datetime(2019, 12, 20, 11, 1, 35), datetime.datetime(2019, 12, 20, 10, 47, 52, 897000), 4, None, None, None, None, None, None, None, None, None, 3, 0)
(117743, 3, '安装更新', 0, '受管理设备', 'cd74fa75-18b6-40be-9559-825400199bb3', 'KES', '10.3.0.0', '10.3.3.275', '000000d4', '000000d4', '事件类型:     无法执行任务\r\n结果:     无法开始任务\r\n对象:     更新\r\n对象\\名称:     更新\r\n原因:     授权许可不支持组件\r\n用户:     NT AUTHORITY\\SYSTEM (系统用户)\r\n发布日期:     未知\r\n', datetime.datetime(2019, 12, 20, 11, 9, 59), datetime.datetime(2019, 12, 20, 10, 56, 20, 553000), None, None, None, None, None, None, None, None, None, None, 3, 0)
(117745, 1, '快速病毒扫描', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', 'KES', '10.3.0.0', '10.3.3.275', 'KLPRCI_TaskState', 'KLPRCI_TaskState', None, datetime.datetime(2019, 12, 20, 11, 0, 9), datetime.datetime(2019, 12, 20, 11, 0, 12, 217000), 1, None, None, None, None, None, None, None, None, None, 1, 0)
(117746, 1, '快速病毒扫描', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', 'KES', '10.3.0.0', '10.3.3.275', 'KLPRCI_TaskState', 'KLPRCI_TaskState', None, datetime.datetime(2019, 12, 20, 11, 0, 55), datetime.datetime(2019, 12, 20, 11, 0, 57, 517000), 4, None, None, None, None, None, None, None, None, None, 1, 0)
(117747, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', '任务开始', datetime.datetime(2019, 12, 20, 11, 43, 18), datetime.datetime(2019, 12, 20, 11, 43, 20, 603000), 1, None, None, None, None, None, None, None, None, None, 1, 0)
(117748, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-08.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 11, 43, 18), datetime.datetime(2019, 12, 20, 11, 43, 20, 617000), 1, 'http://dnl-08.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
(117749, 1, '将更新下载至存储库', 0, '受管理设备', 'e8c425d0-3939-46ba-aee5-15fb67b99302', '1093', '1.0.0.0', '10.4.343', 'KLPRCI_TaskState', 'KLPRCI_TaskState', "已选择更新源 'http://dnl-10.geo.kaspersky.com/' (KL)", datetime.datetime(2019, 12, 20, 11, 43, 18), datetime.datetime(2019, 12, 20, 11, 43, 20, 617000), 1, 'http://dnl-10.geo.kaspersky.com/', None, 'KL', None, None, None, None, None, None, 1, 0)
